http://www.dati.friuliveneziagiulia.it/api/views/6xk5-2p3e/rows.rdf?accessType=DOWNLOAD	676f7e66-57ce-4d15-95c6-c493927e66c5 is not a URI node
http://www.dati.friuliveneziagiulia.it/api/views/sjee-jpiy/rows.rdf?accessType=DOWNLOAD	ac89d6ae-b63f-43b0-b9c1-e33663cd0ad7 is not a URI node
http://www.dati.friuliveneziagiulia.it/api/views/mb52-xc6d/rows.rdf?accessType=DOWNLOAD	d1a160c1-9dd3-49bd-b1a6-eb4d5fa88337 is not a URI node
http://www.dati.friuliveneziagiulia.it/api/views/69j3-9hcp/rows.rdf?accessType=DOWNLOAD	cf3f7b6b-53aa-4b64-9da6-15e2c18485a7 is not a URI node
http://www.dati.friuliveneziagiulia.it/api/views/2mzz-bbrb/rows.rdf?accessType=DOWNLOAD	1a0f0e72-8d54-4fb1-b305-08a8b493b8e5 is not a URI node
